Indicator Code,Indicator Type,Indicator Category,Indicator Name,Sub-indicator Name,Sub-indicator Parameter,Sub-indicator Unit,Member State Code,Member State Name,Time Period,Data,Flag
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,RO,Romania,2015,36.888,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LT,Lithuania,2006,5.125,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,BG,Bulgaria,2009,9.533,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,NL,Netherlands,2004,0.614,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DE,Germany,2004,12.563,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,CZ,Czechia,2012,17.685,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LT,Lithuania,2005,5.197,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LT,Lithuania,2010,5.365,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PT,Portugal,2016,26.437,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LT,Lithuania,2008,5.175,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,EE,Estonia,2021,31.057,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,CZ,Czechia,2007,18.276,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,EE,Estonia,1996,36.141,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DE,Germany,2017,12.852,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LT,Lithuania,2009,5.116,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,SE,Sweden,2018,7.483,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PT,Portugal,2000,26.947,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,NL,Netherlands,2001,0.581,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,RO,Romania,2017,37.104,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,NL,Netherlands,2000,0.583,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DK,Denmark,2001,26.011,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,BG,Bulgaria,2018,8.842,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,NL,Netherlands,2006,0.587,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LV,Latvia,2010,15,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PT,Portugal,2014,26.43,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PT,Portugal,1999,26.489,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LT,Lithuania,2004,5.388,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,CZ,Czechia,2009,17.852,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LT,Lithuania,2003,5.578,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LV,Latvia,2007,14.41,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DE,Germany,2003,12.478,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LV,Latvia,2008,14.2,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LT,Lithuania,2002,5.553,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,NL,Netherlands,2002,0.609,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DE,Germany,2020,12.981,e
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,BG,Bulgaria,2004,10.726,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,NL,Netherlands,2003,0.62,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,BG,Bulgaria,2015,9.201,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,CZ,Czechia,1999,19.147,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,RO,Romania,2012,37.812,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LV,Latvia,2011,14.849,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DK,Denmark,2021,22.143,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,IT,Italy,2010,9.362,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,RO,Romania,2016,36.628,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LV,Latvia,2018,13.568,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,NL,Netherlands,2013,0.57,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,CZ,Czechia,1998,19.273,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,NL,Netherlands,2015,0.56,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,RO,Romania,2009,40.13,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DE,Germany,2012,12.876,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LV,Latvia,2015,14.166,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DK,Denmark,2013,23.996,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,BG,Bulgaria,2011,9.384,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PT,Portugal,2010,26.415,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DK,Denmark,2015,23.45,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DK,Denmark,2017,23.579,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,NL,Netherlands,2017,0.536,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,CZ,Czechia,2001,19.212,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LV,Latvia,2020,14.848,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,BG,Bulgaria,2016,8.876,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DK,Denmark,2018,23.28,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DK,Denmark,2019,23.345,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,NL,Netherlands,2020,0.529,p
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LV,Latvia,2017,13.748,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LV,Latvia,2013,13.798,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DK,Denmark,2020,23.105,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PT,Portugal,2005,26.455,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,BG,Bulgaria,2001,11.028,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,CZ,Czechia,1997,19.376,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PT,Portugal,2008,26.033,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,CZ,Czechia,2000,19.154,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LV,Latvia,2019,14.303,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,RO,Romania,2007,40.73,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,CZ,Czechia,2002,18.929,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,BG,Bulgaria,2017,9.127,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LV,Latvia,2014,14.507,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,CZ,Czechia,2004,18.766,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,RO,Romania,2005,40.983,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DK,Denmark,2012,24.271,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,CZ,Czechia,2006,18.626,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,NL,Netherlands,2014,0.561,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,RO,Romania,2011,37.457,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,NL,Netherlands,2007,0.598,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,RO,Romania,2002,43.207,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DK,Denmark,2008,25.323,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,BG,Bulgaria,2007,9.574,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,NL,Netherlands,2018,0.56,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,RO,Romania,2006,41.448,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PT,Portugal,2009,26.279,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DE,Germany,2001,12.485,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,RO,Romania,2014,36.621,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DK,Denmark,2009,24.808,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,BG,Bulgaria,2014,9.124,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,RO,Romania,2010,39.695,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,NL,Netherlands,2019,0.515,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DK,Denmark,2016,23.532,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,NL,Netherlands,2011,0.593,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,CZ,Czechia,2003,18.82,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PT,Portugal,2011,26.341,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DK,Denmark,2011,24.392,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PT,Portugal,2006,26.628,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PT,Portugal,2002,26.402,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DK,Denmark,2007,25.744,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,RO,Romania,2008,39.438,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DK,Denmark,2014,23.722,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,NL,Netherlands,2016,0.538,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,CZ,Czechia,1995,19.602,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LV,Latvia,2016,14.064,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,BG,Bulgaria,2013,9.199,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DK,Denmark,2010,24.198,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LT,Lithuania,2018,4.867,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PL,Poland,2011,26.552,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DE,Germany,2005,12.504,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PT,Portugal,1998,26.644,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PT,Portugal,2018,26.105,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PT,Portugal,1997,26.936,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,EE,Estonia,2016,29.919,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DE,Germany,2011,12.826,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PL,Poland,2010,26.274,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,CZ,Czechia,2019,17.347,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,RO,Romania,2019,37.234,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DE,Germany,2010,12.776,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,SE,Sweden,2014,7.631,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,SE,Sweden,2015,7.48,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,BG,Bulgaria,2010,8.88,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,SE,Sweden,2013,7.748,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,IT,Italy,2005,9.487,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,EE,Estonia,2011,30.581,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PL,Poland,2013,26.353,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,BG,Bulgaria,2006,10.267,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LT,Lithuania,2020,4.79,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,EE,Estonia,2014,29.2,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,BG,Bulgaria,2005,10.65,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,IT,Italy,2006,9.475,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,BE,Belgium,2004,4.873,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PL,Poland,2015,26.374,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DE,Germany,2015,12.843,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LT,Lithuania,2019,4.765,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PT,Portugal,2017,26.244,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,CZ,Czechia,2020,17.781,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DE,Germany,2008,12.496,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,IT,Italy,2003,9.541,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PL,Poland,2007,26.319,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DE,Germany,2014,12.892,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,IT,Italy,2000,9.511,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,EE,Estonia,2012,29.825,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,RO,Romania,2018,37.533,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,SE,Sweden,2016,7.532,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DE,Germany,2016,12.804,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PT,Portugal,2019,25.908,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,IT,Italy,2004,9.609,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,BG,Bulgaria,2002,10.996,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,BG,Bulgaria,2008,9.459,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,CZ,Czechia,1996,19.61,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,CZ,Czechia,2018,17.491,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PL,Poland,2016,26.393,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,EE,Estonia,2007,33.2,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PT,Portugal,1995,27.258,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PT,Portugal,2020,26.456,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,BE,Belgium,2003,4.901,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PL,Poland,2009,26.237,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PL,Poland,2012,26.363,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LV,Latvia,2001,14.156,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LV,Latvia,2000,14.38,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,BE,Belgium,2006,4.903,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PL,Poland,2014,26.454,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,EE,Estonia,2009,32.012,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,CZ,Czechia,2021,17.376,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,IT,Italy,2001,9.42,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,SE,Sweden,2011,7.962,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,IT,Italy,2002,9.475,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DE,Germany,2009,12.629,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,EE,Estonia,2020,31.423,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LT,Lithuania,2016,4.964,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,CZ,Czechia,2011,17.9,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LT,Lithuania,2007,4.921,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LV,Latvia,2005,13.887,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,SE,Sweden,2020,7.25,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,CZ,Czechia,2015,17.619,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DE,Germany,2007,12.454,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LV,Latvia,2002,14.36,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,SE,Sweden,2019,7.354,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PL,Poland,2002,26.73,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DE,Germany,2006,12.499,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PL,Poland,2019,25.967,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PL,Poland,2004,26.896,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,BE,Belgium,2005,4.847,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,EE,Estonia,2008,33.352,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PL,Poland,2001,26.862,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PT,Portugal,2015,26.585,
