"Date"	"CrudeWTI"	"CrudeBrent"	"NYGasoline"	"USGGasoline"	"LAGasoline"	"NYHeatingOil"	"NYDiesel"	"USGDiesel"	"LADiesel"	"USGJetFuel"	"MBTXPropane"	"MEAN"
2024-09-24	-0,19335	-0,19913	-0,23925	-0,25951	-0,39698	-0,46149	-0,33528	-0,34589	-0,43763	-0,34331	-0,00296	-0,29225
2024-09-25	-0,22979	-0,20178	-0,26551	-0,28104	-0,40067	-0,46645	-0,34075	-0,34517	-0,42218	-0,34404	-0,05224	-0,30451
2024-09-26	-0,27106	-0,24758	-0,30405	-0,29855	-0,48556	-0,48728	-0,36397	-0,37065	-0,44725	-0,37157	-0,17183	-0,34721
2024-09-27	-0,25019	-0,2588	-0,28566	-0,26804	-0,42003	-0,48815	-0,36574	-0,37334	-0,44256	-0,37138	-0,16	-0,3349
2024-09-30	-0,24259	-0,24525	-0,25966	-0,241	-0,41184	-0,49411	-0,37261	-0,37816	-0,44269	-0,37761	-0,00433	-0,31544
2024-10-01	-0,20718	-0,17443	-0,23182	-0,22161	-0,33822	-0,47169	-0,34227	-0,33407	-0,40618	-0,32477	0,0153	-0,27609
2024-10-02	-0,20748	-0,2075	-0,20716	-0,196	-0,22983	-0,46561	-0,33711	-0,32712	-0,39942	-0,31733	0,07143	-0,25665
2024-10-03	-0,11848	-0,13648	-0,11637	-0,1049	-0,06882	-0,4002	-0,26492	-0,2545	-0,35004	-0,21258	0,18195	-0,16776
2024-10-04	-0,08955	-0,1015	-0,09031	-0,0895	-0,02201	-0,3637	-0,22093	-0,20754	-0,29917	-0,19428	0,19739	-0,13464
2024-10-07	-0,06121	-0,06966	-0,06387	-0,0586	-0,00831	-0,34293	-0,2023	-0,18911	-0,26998	-0,17325	0,23529	-0,10945
2024-10-08	-0,10346	-0,14425	-0,0954	-0,09005	-0,0669	-0,37241	-0,22729	-0,21912	-0,296	-0,20566	0,21739	-0,14574
2024-10-09	-0,14018	-0,15039	-0,15051	-0,09816	-0,14523	-0,41086	-0,26497	-0,2554	-0,30707	-0,26555	0,17956	-0,18261
2024-10-10	-0,0865	-0,09283	-0,10935	-0,0556	-0,09892	-0,38617	-0,23885	-0,22477	-0,28467	-0,24386	0,1611	-0,15095
2024-10-11	-0,08157	-0,09197	-0,08697	-0,04068	-0,01145	-0,39435	-0,24968	-0,23569	-0,26677	-0,23684	0,13478	-0,14193
2024-10-14	-0,13186	-0,16813	-0,11629	-0,05712	-0,04246	-0,42546	-0,28607	-0,27545	-0,3021	-0,29038	0,11429	-0,18009
2024-10-15	-0,17807	-0,19024	-0,1668	-0,10343	-0,09287	-0,46498	-0,32347	-0,31293	-0,31109	-0,33057	0,13122	-0,21302
2024-10-16	-0,18105	-0,20396	-0,16712	-0,1137	-0,15953	-0,47226	-0,33188	-0,31509	-0,31875	-0,33741	0,19262	-0,21892
2024-10-17	-0,19344	-0,19154	-0,16667	-0,13392	-0,1793	-0,45925	-0,31842	-0,30227	-0,29632	-0,29002	0,08225	-0,22263
2024-10-18	-0,21903	-0,21875	-0,18389	-0,18404	-0,15516	-0,34713	-0,34052	-0,32554	-0,31729	-0,31325	0,12821	-0,22513
2024-10-21	-0,20153	-0,21799	-0,17843	-0,1807	-0,16584	-0,3344	-0,32712	-0,32126	-0,31726	-0,31673	0,1374	-0,22035
2024-10-22	-0,14797	-0,1773	-0,14286	-0,1436	-0,13092	-0,30503	-0,29855	-0,29164	-0,28898	-0,28507	0,15734	-0,18678
2024-10-23	-0,15618	-0,15136	-0,13096	-0,12921	-0,1078	-0,28997	-0,27877	-0,28102	-0,25784	-0,27363	0,17972	-0,17064
2024-10-24	-0,17997	-0,17606	-0,1211	-0,11313	-0,11581	-0,27823	-0,27207	-0,27853	-0,25892	-0,28481	0,19757	-0,17101
2024-10-25	-0,14057	-0,14505	-0,09897	-0,10158	-0,12253	-0,20611	-0,27148	-0,27306	-0,25356	-0,28362	0,14792	-0,15897
2024-10-28	-0,21374	-0,20787	-0,1564	-0,15594	-0,15718	-0,29549	-0,29046	-0,30637	-0,28873	-0,31515	0,14792	-0,20358
2024-10-29	-0,18728	-0,21647	-0,19089	-0,11748	-0,14451	-0,29161	-0,28571	-0,2832	-0,26765	-0,30729	0,14792	-0,19493
2024-10-30	-0,15593	-0,15676	-0,1442	-0,09906	-0,12679	-0,27442	-0,2672	-0,27151	-0,2633	-0,29453	0,12368	-0,17546
2024-10-31	-0,14152	-0,15727	-0,13226	-0,07499	-0,10238	-0,26098	-0,25438	-0,24307	-0,27625	-0,27791	0,12708	-0,16308
2024-11-01	-0,15932	-0,17288	-0,00048	-0,1126	-0,12525	-0,26598	-0,28046	-0,26503	-0,29027	-0,34235	0,14615	-0,16986
2024-11-04	-0,11529	-0,1446	0,04734	-0,0586	-0,10991	-0,21744	-0,23573	-0,21751	-0,26433	-0,25485	0,25972	-0,1192
2024-11-05	-0,11381	-0,11831	-0,10476	-0,06954	-0,14485	-0,2149	-0,23541	-0,22242	-0,26217	-0,26168	0,25	-0,13617
2024-11-06	-0,07671	-0,08282	-0,06266	-0,04125	-0,11236	-0,21689	-0,21713	-0,19772	-0,23768	-0,25249	0,28254	-0,11047
2024-11-07	-0,04166	-0,07034	-0,04377	-0,01903	-0,09632	-0,19528	-0,19439	-0,16945	-0,25057	-0,23091	0,31341	-0,09076
2024-11-08	-0,07401	-0,0942	-0,05457	-0,0435	-0,12697	-0,2085	-0,19856	-0,15903	-0,25629	-0,22852	0,3021	-0,10382
2024-11-11	-0,07401	-0,1371	-0,06821	-0,04947	-0,13361	-0,2189	-0,20824	-0,16912	-0,25033	-0,22967	0,26825	-0,11549
2024-11-12	-0,13226	-0,13711	-0,11358	-0,11012	-0,22782	-0,24955	-0,2476	-0,20539	-0,27926	-0,27608	0,26667	-0,15565
2024-11-13	-0,12852	-0,13468	-0,11273	-0,093	-0,2332	-0,25169	-0,24208	-0,1934	-0,28681	-0,28826	0,26274	-0,15469
2024-11-14	-0,10577	-0,10934	-0,07879	-0,06438	-0,22024	-0,26011	-0,2476	-0,19445	-0,29094	-0,27965	0,25	-0,14557
2024-11-15	-0,08395	-0,05506	-0,08385	-0,02559	-0,19094	-0,24709	-0,23448	-0,17209	-0,27704	-0,26283	0,26452	-0,1244
2024-11-18	-0,09167	-0,08459	-0,09595	-0,03213	-0,12731	-0,22057	-0,20749	-0,14207	-0,2684	-0,20375	0,225	-0,11354
2024-11-19	-0,10691	-0,10727	-0,10151	-0,03055	-0,09921	-0,24921	-0,23661	-0,17425	-0,2827	-0,2334	0,20152	-0,1291
2024-11-20	-0,11615	-0,09816	-0,10561	-0,05372	-0,1384	-0,26298	-0,24771	-0,20917	-0,30203	-0,2376	0,24074	-0,13916
2024-11-21	-0,08346	-0,08158	-0,10063	-0,07955	-0,09649	-0,23618	-0,22456	-0,18722	-0,27915	-0,21063	0,26905	-0,11913
2024-11-22	-0,06667	-0,05875	-0,09812	-0,06676	-0,10598	-0,23442	-0,2218	-0,17788	-0,27757	-0,21251	0,29082	-0,11178
2024-11-25	-0,07243	-0,06953	-0,10038	-0,07666	-0,08386	-0,24088	-0,22823	-0,1508	-0,25298	-0,20877	0,32006	-0,10586
2024-11-26	-0,07266	-0,06202	-0,10095	-0,0962	-0,10079	-0,23968	-0,23032	-0,16532	-0,25834	-0,21161	0,29403	-0,11308
2024-11-27	-0,09278	-0,09491	-0,10935	-0,10935	-0,14767	-0,26253	-0,25009	-0,20076	-0,24217	-0,22802	0,27994	-0,13252
2024-11-28	-0,10998	-0,10918	-0,12804	-0,12282	-0,17096	-0,2584	-0,258	-0,19188	-0,23555	-0,22336	0,24697	-0,14193
2024-11-29	-0,09781	-0,09251	-0,11329	-0,07854	-0,13789	-0,2508	-0,25268	-0,15998	-0,2385	-0,17609	0,24697	-0,12283
2024-12-02	-0,07259	-0,07508	-0,07098	-0,06696	-0,11722	-0,20129	-0,21006	-0,1265	-0,19196	-0,14952	0,1065	-0,10688
2024-12-03	-0,03547	-0,04299	-0,08812	-0,038	-0,13806	-0,19298	-0,21524	-0,09785	-0,17742	-0,13578	0,10959	-0,09567
2024-12-04	-0,04364	-0,03352	-0,08812	-0,03103	-0,14197	-0,19946	-0,2034	-0,09775	-0,17942	-0,14255	0,10593	-0,0959
2024-12-05	-0,0058	-0,0074	-0,05586	0,00908	-0,13422	-0,17809	-0,1805	-0,09464	-0,15486	-0,12679	0,11679	-0,07384
2024-12-06	-0,00609	-0,00579	-0,08849	-0,00432	-0,19741	-0,18851	-0,18978	-0,10658	-0,1716	-0,13362	0,08596	-0,09148
2024-12-09	-0,03132	-0,0291	-0,08969	-0,01302	-0,19556	-0,15766	-0,17683	-0,0661	-0,18851	-0,11483	0,08369	-0,089
2024-12-10	-0,0296	-0,02785	-0,08627	0,00733	-0,18416	-0,16693	-0,18206	-0,07515	-0,19564	-0,11929	0,12206	-0,08523
2024-12-11	0,03369	0,00364	-0,03737	0,07607	0,00829	-0,12247	-0,11791	-0,03784	-0,14416	-0,02091	0,17451	-0,01677
2024-12-12	0,01679	-0,00836	-0,05451	0,05372	-0,04826	-0,13369	-0,12922	-0,05126	-0,14836	-0,02914	0,15719	-0,0341
2024-12-13	0,00463	-0,02803	-0,08811	-0,00254	-0,10926	-0,12993	-0,13003	-0,07091	-0,14396	-0,08209	0,14627	-0,05763
2024-12-16	-0,00028	-0,03306	-0,10337	-0,01563	-0,10719	-0,14217	-0,14182	-0,08003	-0,15816	-0,10654	0,14776	-0,06732
2024-12-17	-0,02564	-0,07263	-0,10346	-0,08337	-0,12363	-0,16738	-0,16955	-0,13344	-0,16915	-0,14268	0,1365	-0,09586
2024-12-18	-0,03318	-0,06577	-0,12188	-0,11583	-0,14183	-0,17485	-0,18249	-0,1465	-0,22702	-0,16595	0,13205	-0,11302
2024-12-19	-0,05104	-0,09063	-0,12007	-0,10694	-0,11464	-0,17972	-0,17656	-0,15657	-0,22381	-0,16476	0,1072	-0,11614
2024-12-20	-0,05272	-0,0934	-0,09969	-0,08468	-0,03887	-0,17809	-0,17498	-0,14648	-0,22452	-0,16529	0,11947	-0,10357
2024-12-23	-0,05171	-0,10108	-0,07969	-0,1044	-0,07281	-0,15785	-0,15555	-0,13315	-0,20649	-0,15653	0,12006	-0,09993
2024-12-24	-0,03302	-0,08388	-0,07195	-0,0783	-0,09091	-0,16216	-0,15974	-0,13636	-0,18132	-0,16133	0,11713	-0,09471
2024-12-26	-0,05289	-0,09226	-0,09271	-0,09099	-0,14428	-0,16291	-0,16514	-0,13677	-0,17354	-0,14769	0,11713	-0,10382
2024-12-27	-0,01027	-0,06668	-0,06741	-0,06867	-0,14663	-0,12885	-0,13229	-0,10008	-0,14019	-0,11027	0,11739	-0,07763
2024-12-30	-0,00223	-0,04441	-0,05141	-0,02524	-0,13299	-0,09329	-0,09759	-0,07407	-0,10581	-0,07442	0,11588	-0,05323
2024-12-31	0,00765	-0,04003	-0,04122	-0,02427	-0,14423	-0,08388	-0,08574	-0,06492	-0,08465	-0,05793	0,16595	-0,04121
2025-01-02	0,01124	-0,01347	-0,04758	-0,02873	-0,12998	-0,09283	-0,09469	-0,07227	-0,09408	-0,0694	0,22014	-0,03742
2025-01-03	0,03122	0,01227	-0,03977	-0,00767	-0,1152	-0,08581	-0,09154	-0,07157	-0,04351	-0,06541	0,24964	-0,02067
2025-01-06	0,00419	-0,01328	-0,04803	-0,02008	-0,01326	-0,09422	-0,09862	-0,08643	-0,04766	-0,07421	0,24857	-0,02209
2025-01-07	0,05531	0,0314	-0,01872	0,02198	-0,01804	-0,07949	-0,08517	-0,07608	-0,03113	-0,07279	0,2482	-0,00223
2025-01-08	0,02154	-0,0077	-0,0432	-0,0049	0,00588	-0,10493	-0,10994	-0,10182	-0,05761	-0,09894	0,17551	-0,02965
2025-01-09	0,03381	-0,00025	-0,0271	-0,01408	-0,00821	-0,08852	-0,09489	-0,0841	-0,03929	-0,10633	0,10968	-0,02903
2025-01-10	0,07096	-0,00561	-0,02135	-0,01132	-0,04552	-0,06107	-0,06749	-0,05616	-0,01731	-0,0876	0,1329	-0,01542
2025-01-13	0,0909	0,03505	-0,00456	-0,00094	-0,01201	-0,04766	-0,05462	-0,04331	0,01058	-0,08128	0,11411	0,00057
2025-01-14	0,07211	0,03297	0,00547	0,00893	0,02978	-0,04804	-0,05163	-0,04604	0,01058	-0,08898	0,13497	0,00547
2025-01-15	0,11152	0,04155	0,03382	0,04041	0,0648	0,00078	-0,00756	0,00357	0,06877	-0,04498	0,14491	0,0416
2025-01-16	0,09012	0,0445	0,00227	0,0014	0,06701	-0,00313	-0,01134	-4e-04	0,07238	-0,05996	0,12139	0,02948
2025-01-17	0,05705	0,02443	-0,01782	-0,00699	0,0023	-0,01542	-0,02304	-0,02214	0,05733	-0,06385	0,05134	0,00393
2025-01-20	0,06609	0,01202	-0,01606	-0,00652	0,01441	-0,00623	-0,01277	-0,01217	0,06832	-0,05802	0,07432	0,01122
2025-01-21	0,02033	-0,01383	-0,05172	-0,04352	0,03547	-0,0443	-0,045	-0,03807	0,02452	-0,07055	0,03583	-0,01735
2025-01-22	0,01874	-0,02487	-0,05409	-0,04968	0,08596	-0,06638	-0,07074	-0,06013	0	-0,09718	0,03964	-0,02534
2025-01-23	-0,00596	-0,04297	-0,06805	-0,0563	0,08128	-0,06656	-0,07055	-0,06887	-0,01072	-0,09224	0,01222	-0,03534
2025-01-24	-0,03774	-0,04397	-0,08529	-0,07366	-0,11683	-0,09044	-0,09387	-0,096	-0,04233	-0,11736	0,02605	-0,07013
2025-01-27	-0,06297	-0,07247	-0,10803	-0,10336	-0,10023	-0,13009	-0,1275	-0,13155	-0,06657	-0,1546	0,04689	-0,09186
2025-01-28	-0,04013	-0,0712	-0,07573	-0,09267	-0,09046	-0,13549	-0,12813	-0,12137	-0,07807	-0,17085	0	-0,09128
2025-01-29	-0,06845	-0,08462	-0,08955	-0,11379	-0,10266	-0,11966	-0,11373	-0,10466	-0,06106	-0,15837	0,00224	-0,09221
2025-01-30	-0,04169	-0,067	-0,05053	-0,06667	-0,12903	-0,10384	-0,09978	-0,12966	-0,04287	-0,1537	-0,05241	-0,0852
2025-01-31	-0,02044	-0,06192	-0,04715	-0,0589	-0,06675	-0,10427	-0,10438	-0,10957	-0,04376	-0,13132	-0,02139	-0,06999
2025-02-03	0,011	-0,03835	0,01153	-0,02187	0,01025	-0,06889	-0,08221	-0,08458	-0,02728	-0,08817	-0,00642	-0,035
2025-02-04	-0,00232	-0,0343	-0,0286	-0,05117	-0,04829	-0,11838	-0,08522	-0,11802	-0,06461	-0,12808	-0,02646	-0,06413
2025-02-05	-0,03305	-0,07146	-0,05595	-0,06661	-0,03324	-0,12122	-0,11333	-0,13465	-0,11513	-0,1472	-0,00974	-0,08196
2025-02-06	-0,0443	-0,08179	-0,07093	-0,08621	-0,03321	-0,13798	-0,12709	-0,1498	-0,13633	-0,16703	0,00878	-0,09326
2025-02-07	-0,06978	-0,10035	-0,07546	-0,10564	-0,00502	-0,15747	-0,13663	-0,16468	-0,16351	-0,18288	0,02428	-0,10338
2025-02-10	-0,05863	-0,08794	-0,07349	-0,10719	0,00459	-0,16985	-0,14825	-0,17825	-0,17166	-0,20077	0,01512	-0,10694
2025-02-11	-0,04745	-0,07427	-0,06999	-0,10623	0,03313	-0,14406	-0,12145	-0,15663	-0,15267	-0,17587	0,02167	-0,09035
2025-02-12	-0,0838	-0,11025	-0,10275	-0,14873	0,00299	-0,15829	-0,13419	-0,15734	-0,1562	-0,18358	0	-0,11201
2025-02-13	-0,07044	-0,10425	-0,06341	-0,09146	-0,01651	-0,1356	-0,03433	-0,13572	-0,12773	-0,15957	-0,01704	-0,08691
2025-02-14	-0,09456	-0,10838	-0,07094	-0,1018	-0,04033	-0,13847	-0,11258	-0,14291	-0,13533	-0,16077	-0,04088	-0,10427
2025-02-17	-0,10797	-0,10686	-0,07964	-0,10945	-0,03852	-0,13531	-0,11258	-0,13284	-0,11585	-0,15922	-0,02969	-0,10254
2025-02-18	-0,09341	-0,10594	-0,07751	-0,10733	-0,03663	-0,14008	-0,11756	-0,13761	-0,11444	-0,16439	-0,04136	-0,1033
2025-02-19	-0,078	-0,09955	-0,06401	-0,08564	-0,02412	-0,10794	-0,08884	-0,08381	-0,0767	-0,11441	-0,02384	-0,07699
2025-02-20	-0,07618	-0,09225	-0,0883	-0,09644	0,02789	-0,08846	-0,06966	-0,06402	-0,07594	-0,11486	0,03207	-0,0642
2025-02-21	-0,112	-0,12768	-0,10932	-0,13406	-0,0052	-0,12993	-0,10908	-0,12297	-0,11291	-0,1595	0,0333	-0,09903
2025-02-24	-0,08428	-0,11036	-0,09287	-0,10663	0,01222	-0,11467	-0,08492	-0,10054	-0,08199	-0,14247	0,03207	-0,07949
2025-02-25	-0,11944	-0,12975	-0,17685	-0,14604	-0,13478	-0,16	-0,13416	-0,14087	-0,1228	-0,1813	0,05632	-0,12633
2025-02-26	-0,13697	-0,12303	-0,19899	-0,17406	-0,15664	-0,16642	-0,14202	-0,14832	-0,14317	-0,19215	0,09217	-0,13542
2025-02-27	-0,11103	-0,10787	-0,16922	-0,16367	-0,13629	-0,11868	-0,0983	-0,10098	-0,10701	-0,14489	0,15925	-0,09988
2025-02-28	-0,11676	-0,116	-0,19456	-0,17516	-0,17764	-0,13955	-0,11877	-0,11651	-0,12551	-0,15948	0,12309	-0,11971
2025-03-03	-0,15167	-0,14112	-0,17562	-0,20911	-0,18538	-0,16836	-0,18158	-0,15979	-0,16373	-0,19969	0,06548	-0,15187
2025-03-04	-0,14058	-0,16482	-0,17738	-0,21729	-0,18485	-0,15476	-0,13847	-0,14258	-0,15727	-0,18652	0,07673	-0,14434
2025-03-05	-0,15839	-0,17362	-0,18916	-0,17569	-0,17039	-0,14571	-0,12924	-0,14054	-0,15773	-0,16806	0,04074	-0,14253
2025-03-06	-0,16808	-0,17912	-0,19635	-0,19107	-0,21334	-0,173	-0,15709	-0,17071	-0,16914	-0,20193	0,03681	-0,16209
2025-03-07	-0,15687	-0,14597	-0,17924	-0,18144	-0,2223	-0,18409	-0,17441	-0,1812	-0,19119	-0,20864	0,066	-0,15994
2025-03-10	-0,16021	-0,15672	-0,17639	-0,16975	-0,24712	-0,19179	-0,17445	-0,17311	-0,19659	-0,21518	0,07179	-0,16268
2025-03-11	-0,15659	-0,14298	-0,19527	-0,22828	-0,26104	-0,18745	-0,16698	-0,17112	-0,19077	-0,21213	0,11467	-0,16345
2025-03-12	-0,13833	-0,13507	-0,19008	-0,21563	-0,23571	-0,17481	-0,15843	-0,15881	-0,18076	-0,20684	0,1377	-0,15062
2025-03-13	-0,17169	-0,1564	-0,22106	-0,22451	-0,21688	-0,21532	-0,19822	-0,20084	-0,21334	-0,24395	0,10836	-0,17762
2025-03-14	-0,17928	-0,16504	-0,22279	-0,21729	-0,21259	-0,2142	-0,19793	-0,20289	-0,21394	-0,24011	0,10479	-0,1783
2025-03-17	-0,17208	-0,15763	-0,21611	-0,20038	-0,21489	-0,2064	-0,1881	-0,19548	-0,22076	-0,23352	0,09045	-0,17408
2025-03-18	-0,19348	-0,16815	-0,22314	-0,2051	-0,21983	-0,22378	-0,20569	-0,21344	-0,20532	-0,25313	0,0559	-0,18683
2025-03-19	-0,20133	-0,17651	-0,22681	-0,2132	-0,223	-0,20402	-0,18598	-0,18392	-0,19728	-0,22651	0,04019	-0,18167
2025-03-20	-0,172	-0,15343	-0,22351	-0,20558	-0,20393	-0,17426	-0,15803	-0,16915	-0,15543	-0,20031	0,07011	-0,15868
2025-03-21	-0,16429	-0,14461	-0,21928	-0,20213	-0,19954	-0,16473	-0,14926	-0,14971	-0,14104	-0,20169	0,0868	-0,14995
2025-03-24	-0,14353	-0,12855	-0,21741	-0,20344	-0,19703	-0,15673	-0,14394	-0,14815	-0,13769	-0,19016	0,10636	-0,14184
2025-03-25	-0,1569	-0,14388	-0,20665	-0,19202	-0,20151	-0,15654	-0,14168	-0,13923	-0,13071	-0,17886	0,09036	-0,1416
2025-03-26	-0,14998	-0,13165	-0,17671	-0,15525	-0,19391	-0,12961	-0,11848	-0,11352	-0,13537	-0,16047	0,1099	-0,12319
2025-03-27	-0,14425	-0,12032	-0,17423	-0,15214	-0,17591	-0,1271	-0,11635	-0,1169	-0,13313	-0,16363	0,08981	-0,12129
2025-03-28	-0,16937	-0,13323	-0,20906	-0,16628	-0,11472	-0,14257	-0,13003	-0,13095	-0,13758	-0,17142	0,0887	-0,12877
2025-03-31	-0,144	-0,10375	-0,1866	-0,14103	-0,08031	-0,12554	-0,11392	-0,1105	-0,11074	-0,15479	0,09721	-0,10672
2025-04-01	-0,15295	-0,09737	-0,21315	-0,13023	-0,09335	-0,13583	-0,12457	-0,12578	-0,1162	-0,17809	0,13161	-0,11235
2025-04-02	-0,16091	-0,11822	-0,22166	-0,14187	-0,14321	-0,15822	-0,1476	-0,14998	-0,13223	-0,2072	0,10964	-0,13377
2025-04-03	-0,21793	-0,19934	-0,2839	-0,19565	-0,20239	-0,21098	-0,19839	-0,2015	-0,18179	-0,26202	0,04415	-0,19179
2025-04-04	-0,28557	-0,24314	-0,32329	-0,23775	-0,25935	-0,24784	-0,23452	-0,23621	-0,21291	-0,29774	-0,07473	-0,24119
2025-04-07	-0,3038	-0,28747	-0,33297	-0,256	-0,23278	-0,25797	-0,22573	-0,24591	-0,23371	-0,29993	-0,09434	-0,25187
2025-04-08	-0,31178	-0,29292	-0,34868	-0,27343	-0,24533	-0,27183	-0,25578	-0,25827	-0,24903	-0,318	-0,14458	-0,26997
2025-04-09	-0,27208	-0,26951	-0,32496	-0,25698	-0,18328	-0,22197	-0,20673	-0,21494	-0,20481	-0,27024	-0,1453	-0,23371
2025-04-10	-0,30363	-0,28612	-0,35294	-0,28766	-0,31241	-0,25702	-0,2391	-0,2466	-0,23071	-0,29728	-0,0644	-0,26162
2025-04-11	-0,27835	-0,26954	-0,33926	-0,27723	-0,2935	-0,23811	-0,2203	-0,23095	-0,20899	-0,27932	-0,04589	-0,24377
2025-04-14	-0,28302	-0,27857	-0,33622	-0,27492	-0,29112	-0,2324	-0,21519	-0,22839	-0,19259	-0,28069	-0,02295	-0,23964
2025-04-15	-0,28384	-0,26706	-0,33393	-0,26497	-0,31028	-0,22628	-0,21265	-0,2251	-0,19707	-0,28736	0,02522	-0,23485
2025-04-16	-0,27011	-0,25578	-0,33202	-0,26744	-0,29369	-0,20713	-0,19554	-0,20975	-0,18245	-0,27273	0,07654	-0,2191
2025-04-17	-0,22146	-0,22571	-0,29516	-0,22321	-0,24032	-0,17305	-0,16193	-0,17776	-0,14548	-0,24186	0,09834	-0,18251
2025-04-21	-0,24239	-0,2118	-0,29657	-0,21044	-0,2383	-0,17349	-0,16259	-0,17833	-0,14684	-0,21995	0,08205	-0,1817
2025-04-22	-0,2293	-0,21042	-0,28278	-0,20016	-0,21277	-0,16795	-0,1593	-0,15912	-0,17051	-0,19366	0,11355	-0,17022
2025-04-23	-0,25579	-0,22687	-0,29685	-0,20938	-0,23784	-0,17987	-0,17044	-0,16967	-0,2017	-0,20246	0,12484	-0,18419
2025-04-24	-0,24426	-0,24174	-0,29714	-0,22522	-0,23125	-0,1649	-0,15591	-0,15307	-0,1879	-0,18798	0,1481	-0,17648
2025-04-25	-0,24812	-0,23961	-0,29925	-0,22802	-0,26484	-0,15206	-0,14353	-0,14073	-0,17489	-0,17534	0,20577	-0,16915
2025-04-28	-0,25861	-0,26481	-0,30226	-0,22205	-0,26027	-0,15051	-0,1437	-0,14079	-0,15127	-0,17522	0,2069	-0,16933
2025-04-29	-0,26608	-0,27589	-0,31643	-0,24063	-0,24848	-0,17413	-0,16844	-0,16727	-0,16091	-0,20296	0,25228	-0,179
2025-04-30	-0,28674	-0,28176	-0,31467	-0,23204	-0,25413	-0,20025	-0,19307	-0,19486	-0,19602	-0,22713	0,21514	-0,19687
2025-05-01	-0,24919	-0,2535	-0,28144	-0,2018	-0,20625	-0,19134	-0,18437	-0,18292	-0,19723	-0,21482	0,00277	-0,19637
2025-05-02	-0,25959	-0,27402	-0,29951	-0,21475	-0,20974	-0,18678	-0,17828	-0,17783	-0,18287	-0,21211	0,03103	-0,19677
2025-05-05	-0,26554	-0,26352	-0,28126	-0,1932	-0,17753	-0,19264	-0,18429	-0,18316	-0,18929	-0,21794	0,02343	-0,19318
2025-05-06	-0,24569	-0,25395	-0,24505	-0,17359	-0,12688	-0,18766	-0,18082	-0,18444	-0,16345	-0,23197	0,05778	-0,17598
2025-05-07	-0,25697	-0,27065	-0,25394	-0,18197	-0,13059	-0,20323	-0,19576	-0,20309	-0,19176	-0,25144	-0,0073	-0,19515
2025-05-08	-0,23979	-0,24527	-0,22187	-0,14954	-0,08756	-0,17468	-0,16842	-0,17317	-0,14645	-0,2193	0,01876	-0,1643
2025-05-09	-0,22867	-0,22829	-0,23092	-0,15499	-0,04267	-0,16681	-0,16126	-0,16043	-0,13399	-0,20651	0,05271	-0,15108
2025-05-12	-0,20662	-0,21717	-0,20746	-0,13246	-0,02506	-0,13109	-0,12763	-0,1294	-0,09502	-0,16645	0,13971	-0,11806
2025-05-13	-0,19415	-0,19536	-0,20292	-0,1229	-0,01834	-0,10748	-0,10429	-0,10716	-0,0722	-0,144	0,12117	-0,10433
2025-05-14	-0,19015	-0,1863	-0,19871	-0,10906	-0,0174	-0,09091	-0,08797	-0,09273	-0,03312	-0,12425	0,16398	-0,08787
2025-05-15	-0,21438	-0,1953	-0,21984	-0,12928	-0,05383	-0,10376	-0,1007	-0,10875	-0,05498	-0,15139	0,16	-0,10657
2025-05-16	-0,21039	-0,20147	-0,22083	-0,15813	-0,11914	-0,12634	-0,12197	-0,1368	-0,0658	-0,16905	0,15147	-0,12531
2025-05-19	-0,21651	-0,19443	-0,22372	-0,16405	-0,11362	-0,1437	-0,1387	-0,1561	-0,08007	-0,19772	0,13824	-0,13549
2025-05-20	-0,21403	-0,18288	-0,20502	-0,14362	-0,07747	-0,15254	-0,13382	-0,15076	-0,10326	-0,19297	0,11111	-0,13139
2025-05-21	-0,21981	-0,18912	-0,18362	-0,11614	-0,07476	-0,14889	-0,12974	-0,1469	-0,10635	-0,18523	0,11288	-0,12615
2025-05-22	-0,20973	-0,18811	-0,17768	-0,11214	-0,00715	-0,14468	-0,12681	-0,12866	-0,10302	-0,16766	0,07244	-0,11756
2025-05-23	-0,1882	-0,17464	-0,20479	-0,12234	-0,03124	-0,1428	-0,12458	-0,12718	-0,08183	-0,16502	0,05153	-0,11919
2025-05-27	-0,21496	-0,185	-0,21494	-0,14777	-0,11445	-0,15026	-0,13286	-0,14731	-0,1215	-0,18664	0,03846	-0,14338
2025-05-28	-0,22695	-0,19203	-0,22407	-0,15479	-0,13393	-0,17389	-0,15631	-0,16722	-0,14467	-0,20616	0,02046	-0,15996
2025-05-29	-0,23156	-0,20736	-0,21538	-0,13957	-0,14894	-0,17297	-0,15362	-0,16582	-0,14286	-0,20484	0,00273	-0,16184
2025-05-30	-0,22163	-0,21002	-0,20631	-0,12968	-0,0889	-0,16135	-0,14328	-0,1517	-0,1263	-0,19529	0,02535	-0,14628
2025-06-02	-0,18853	-0,16194	-0,20452	-0,11718	-0,08883	-0,13638	-0,12223	-0,12833	-0,14524	-0,17023	0,02553	-0,13072
2025-06-03	-0,14829	-0,11733	-0,16475	-0,07502	-0,02728	-0,09124	-0,07858	-0,08288	-0,11011	-0,12036	0,06149	-0,08676
2025-06-04	-0,14407	-0,1147	-0,18492	-0,107	-0,06534	-0,10414	-0,08455	-0,09689	-0,12546	-0,13984	0,04444	-0,10204
2025-06-05	-0,14678	-0,10967	-0,19025	-0,10382	-0,05085	-0,10014	-0,08081	-0,09473	-0,09384	-0,14005	0,06324	-0,09525
